medalistID,Name,Sex,Age,Height,Weight,Team,NOC,Season,Sport,TopMedal,TotalMedals
5924,Gerhard Auer,M,29,189,95,West Germany,FRG,Summer,Rowing,3,1
5928,"Victor Lee ""Vic"" Auer",M,35,175,73,United States,USA,Summer,Shooting,2,1
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,East Germany,GDR,Summer,Athletics,3,3
5934,Sandra Auffarth,F,25,170,57,Germany,GER,Summer,Equestrianism,3,3
5937,Inger Reidun Aufles (Dving-),F,26,165,54,Norway,NOR,Winter,Cross Country Skiing,3,3
5949,Stacey Orlando Augmon,M,20,200,87,United States,USA,Summer,Basketball,1,1
5956,Josef Augusta,M,29,179,86,Czechoslovakia,TCH,Winter,Ice Hockey,2,1
5957,Patrik Augusta,M,22,178,77,Czechoslovakia,TCH,Winter,Ice Hockey,1,1
5971,Seimone Delicia Augustus,F,24,183,74,United States,USA,Summer,Basketball,3,3
5977,Klaus Auhuber,M,24,186,88,West Germany,FRG,Winter,Ice Hockey,1,1
5979,Apti Khamzatovich Aukhadov,M,19,178,85,Russia,RUS,Summer,Weightlifting,2,1
5980,Anders Aukland,M,29,181,72,Norway,NOR,Winter,Cross Country Skiing,3,1
5991,Rein Aun,M,24,189,88,Soviet Union,URS,Summer,Athletics,2,1
5993,Ove Robert Aunli,M,23,183,75,Norway,NOR,Winter,Cross Country Skiing,2,2
5994,Berit Kristine Aunli-Kvello,F,23,170,56,Norway,NOR,Winter,Cross Country Skiing,3,3
6007,Walter Auerdorfer,M,24,178,75,Italy-1,ITA,Winter,Luge,1,1
6025,Charles Allen Austin,M,28,183,77,United States,USA,Summer,Athletics,3,1
6030,"Michael MacKay ""Mike"" Austin",M,21,185,85,United States,USA,Summer,Swimming,3,1
6034,"Timothy ""Tim"" Austin",M,21,167,51,United States,USA,Summer,Boxing,1,1
6076,Hennadiy Valentynovych Avdieienko,M,24,202,82,Soviet Union,URS,Summer,Athletics,3,1
6092,Ilya Izyaslavovich Averbukh,M,28,177,68,Russia-1,RUS,Winter,Figure Skating,2,1
6095,Tatyana Borisovna Averina-Barabash,F,25,165,61,Soviet Union,URS,Winter,Speed Skating,3,4
6123,Mykola Viktorovych Avilov,M,24,191,89,Soviet Union,URS,Summer,Athletics,3,2
6126,Mariana Avitia Martnez,F,18,164,61,Mexico,MEX,Summer,Archery,1,1
6130,Nazmi Avluca,M,31,177,84,Turkey,TUR,Summer,Wrestling,1,1
6131,Giorgio Avola,M,23,178,72,Italy,ITA,Summer,Fencing,3,1
6136,Hennadiy Viktorovych Avramenko,M,23,178,72,Soviet Union,URS,Summer,Shooting,1,1
6143,Jacky Nicolas Avril,M,28,176,66,France,FRA,Summer,Canoeing,1,1
6158,Suguru Awaji,M,22,174,67,Japan,JPN,Summer,Fencing,2,1
6160,Mohd Azizulhasni Awang,M,28,166,69,Malaysia,MAS,Summer,Cycling,1,1
6164,Nduka Awazie,M,19,172,74,Nigeria,NGR,Summer,Athletics,3,1
6173,"Albert ""Albie"" Axelrod",M,39,183,86,United States,USA,Summer,Fencing,1,1
6174,Viktor Axelsen,M,22,194,88,Denmark,DEN,Summer,Badminton,1,1
6177,Anders Per-Johan Axelsson,M,30,185,86,Sweden,SWE,Winter,Ice Hockey,3,1
6180,Ture Wilhelm Axelsson,M,27,178,74.5,Finland,FIN,Summer,Canoeing,1,2
6189,William Ayache,M,23,176,72,France,FRA,Summer,Football,3,1
6201,Roberto Fabin Ayala,M,23,177,75,Argentina,ARG,Summer,Football,3,2
6204,Almaz Ayana Eba,F,24,166,47,Ethiopia,ETH,Summer,Athletics,3,2
6217,Aleksey Petrovich Aydarov,M,23,187,81,Belarus,BLR,Winter,Biathlon,1,1
6241,Camille Anas Ayglon-Saurina,F,31,180,66,France,FRA,Summer,Handball,2,1
6244,Ahmet Ayk,M,26,178,97,Turkey,TUR,Summer,Wrestling,3,2
6249,Turgut Ayka,M,26,168,57,Turkey,TUR,Summer,Boxing,1,1
6256,"Luciana Paula ""Lucha"" Aymar",F,23,178,59,Argentina,ARG,Summer,Hockey,2,4
6269,David Valeryevich Ayrapetyan,M,28,158,49,Russia,RUS,Summer,Boxing,1,1
6270,"Arthur DeLancey ""Dan"" Ayrault, Jr.",M,21,193,86,United States,USA,Summer,Rowing,3,2
6272,Sanjay Claude Ayre,M,20,188,84,Jamaica,JAM,Summer,Athletics,2,1
6278,Sarah Lianne Ayton (-Dempsey),F,24,167,63,Great Britain,GBR,Summer,Sailing,3,2
6284,Kazm Ayvaz,M,26,173,70,Turkey,TUR,Summer,Wrestling,3,1
6287,Khurshid Azam,M,22,171,67,Pakistan,PAK,Summer,Hockey,2,1
6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,22,183,60,Belarus,BLR,Summer,Tennis,3,2
6299,Yelena Yuryevna Azarova,F,27,165,64,Russia,RUS,Summer,Synchronized Swimming,3,2
6300,Albert Azaryan,M,27,174,72,Soviet Union,URS,Summer,Gymnastics,3,4
6301,Eduard Azaryan,M,22,175,68,Soviet Union,URS,Summer,Gymnastics,3,1
6305,Filiberto Azcuy Aguilera,M,23,177,74,Cuba,CUB,Summer,Wrestling,3,2
6306,Isaac Azcuy Oliva,M,27,178,80,Cuba,CUB,Summer,Judo,2,1
6317,"Anthony Lawrence ""Tony"" Azevedo",M,26,186,90,United States,USA,Summer,Water Polo,2,1
6332,Tariq Aziz,M,26,178,71,Pakistan,PAK,Summer,Hockey,3,2
6338,Minneula Zinyatovich Azizov,M,29,171,73,Soviet Union,URS,Summer,Hockey,1,1
6343,Karina Borisovna Aznavuryan,F,21,170,59,Russia,RUS,Summer,Fencing,3,3
6345,Sandra Azn Canalda,F,30,171,68,Spain,ESP,Summer,Sailing,2,1
6346,Jrmie Azou,M,27,178,71,France,FRA,Summer,Rowing,3,1
6352,Okechukwu Godson Azubuike,M,19,170,68,Nigeria,NGR,Summer,Football,1,1
6366,Jennifer Lynn Azzi,F,27,172,64,United States,USA,Summer,Basketball,3,1
6381,Ba Yan,F,21,183,78,China,CHN,Summer,Basketball,1,1
6389,Mehdi Abdelhafid Baala,M,29,183,65,France,FRA,Summer,Athletics,1,1
6392,Roland Baar,M,27,196,90,Germany,GER,Summer,Rowing,2,2
6397,"Alexander German ""Sander"" Baart",M,24,178,76,Netherlands,NED,Summer,Hockey,2,1
6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,29,174,69,Netherlands,NED,Winter,Speed Skating,3,4
6406,Jaroslav Bba,M,19,199,86,Czech Republic,CZE,Summer,Athletics,1,1
6417,Inha Alvidasivna Babakova (Butkus-),F,29,180,60,Ukraine,UKR,Summer,Athletics,1,1
6424,Tijani Babangida,M,22,169,69,Nigeria,NGR,Summer,Football,3,1
6425,Svetlana Viktorovna Babanina,F,21,173,62,Soviet Union,URS,Summer,Swimming,1,2
6429,"Jack Babashoff, Jr.",M,21,191,84,United States,USA,Summer,Swimming,3,2
6430,Shirley Frances Babashoff,F,15,178,67,United States,USA,Summer,Swimming,3,9
6432,Celestine Boyd Jonto Hycieth Babayaro,M,17,173,66,Nigeria,NGR,Summer,Football,3,1
6436,Kristen Elizabeth Babb-Sprague,F,23,178,58,United States,USA,Summer,Synchronized Swimming,3,1
6440,"Henry Stoddard ""Harry"" Babcock",M,21,188,75,United States,USA,Summer,Athletics,3,1
6448,Alonzo Carl Babers,M,22,188,70,United States,USA,Summer,Athletics,3,2
6458,Yevgeny Makarovich Babich,M,35,170,73,Soviet Union,URS,Winter,Ice Hockey,3,1
6459,Sorin Babii,M,24,170,80,Romania,ROU,Summer,Shooting,3,2
6467,Sergey Panteleymonovich Babinov,M,20,181,83,Soviet Union,URS,Winter,Ice Hockey,3,1
6471,"Richard Aldrich ""Rink"" Babka",M,23,195,121,United States,USA,Summer,Athletics,2,1
6476,Jochen Babock,M,22,182,91,East Germany-1,GDR,Winter,Bobsleigh,3,1
6489,Alesya Aleksandrovna Babushkina,F,19,170,55,Belarus,BLR,Summer,Rhythmic Gymnastics,1,1
6494,Juraj Baa,M,27,186,87,Slovakia,SVK,Summer,Canoeing,1,1
6505,Bjrn Bach,M,24,195,92,Germany,GER,Summer,Canoeing,2,2
6512,Marta Bach Pascual,F,19,176,66,Spain,ESP,Summer,Water Polo,2,1
6513,Michael Richardson Bach,M,24,193,89,United States,USA,Summer,Rowing,2,1
6516,Thomas Bach,M,22,171,65,West Germany,FRG,Summer,Fencing,3,1
6536,Jochen Bachfeld,M,23,172,54,East Germany,GDR,Summer,Boxing,3,1
6543,Reinhold Bachler,M,23,174,70,Austria,AUT,Winter,Ski Jumping,2,1
6546,"Ulrich ""Ueli"" Bchli",M,26,184,90,Switzerland-2,SUI,Winter,Bobsleigh,2,2
6550,"Alfred ""Fredy"" Bachmann",M,27,180,70,Switzerland,SUI,Summer,Rowing,2,1
6554,Sebastian Bachmann,M,25,182,71,Germany,GER,Summer,Fencing,1,1
6556,Tina Bachmann,F,26,165,64,Germany,GER,Summer,Hockey,3,1
6561,Isabell Bachor,F,21,174,63,Germany,GER,Summer,Football,1,1
6567,Yury Kuzmich Bachurov,M,26,176,76,Soviet Union,URS,Summer,Rowing,1,1
6578,Ion Baciu,M,24,165,57,Romania,ROU,Summer,Wrestling,2,1
6583,Per Anders Bckegren,M,23,192,89,Sweden,SWE,Summer,Handball,2,1
6587,David Anthony Backes,M,25,190,100,United States,USA,Winter,Ice Hockey,2,1
6591,Robin James Backhaus,M,17,183,77,United States,USA,Summer,Swimming,1,1
6594,"Stephen James ""Steve"" Backley",M,23,195,102,Great Britain,GBR,Summer,Athletics,2,3
6601,Rune Christian Bckman,M,25,191,93,Sweden,SWE,Winter,Ice Hockey,3,1
6602,Eric Natanael Backman,M,23,172,64,Sweden,SWE,Summer,Athletics,2,4
6611,Lars Nicklas Bckstrm,M,26,185,95,Sweden,SWE,Winter,Ice Hockey,2,1
6612,Niklas Oskar Bckstrm,M,31,185,89,Finland,FIN,Winter,Ice Hockey,1,1
6617,"Charles James Bacon, Jr.",M,23,183,77,United States,USA,Summer,Athletics,3,1
6623,Stanley Vivian Bacon,M,22,161,69,Great Britain,GBR,Summer,Wrestling,3,1
6624,Diana Bacosi,F,33,175,85,Italy,ITA,Summer,Shooting,3,1
6632,Timea Bacsinszky,F,27,170,62,Switzerland,SUI,Summer,Tennis,2,1
6638,Pter Baczak,M,24,171,84,Hungary,HUN,Summer,Weightlifting,3,2
6642,Sunday Bada,M,31,188,79,Nigeria,NGR,Summer,Athletics,3,1
6643,"Antnio Carlos ""Badalhoca"" Gueiros Ribeiro",M,26,193,84,Brazil,BRA,Summer,Volleyball,2,1
6655,Lance Thomas Bade,M,25,170,88,United States,USA,Summer,Shooting,1,1
6656,Ioana Badea,F,20,180,78,Romania,ROU,Summer,Rowing,3,1
6662,Andrzej Stanisaw Badeski,M,21,173,68,Poland,POL,Summer,Athletics,1,1
6665,douard Ferdinand Bader,M,20,172,76,France,FRA,Summer,Rugby,2,1
6671,"Josef ""Pepi"" Bader",M,26,188,90,West Germany-1,FRG,Winter,Bobsleigh,2,2
6683,Franck William Badiou,M,25,174,68,France,FRA,Summer,Shooting,2,1
6693,Gabriele Badorek (Soltau-),F,23,180,75,East Germany,GDR,Summer,Handball,2,1
6710,Bair Dorzhiyevich Badyonov,M,32,178,75,Russia,RUS,Summer,Archery,1,1
6718,Bae Min-Hee,F,20,169,56,South Korea,KOR,Summer,Handball,1,1
6728,Baek Hyeon-Man,M,24,189,91,South Korea,KOR,Summer,Boxing,2,1
6734,Baek Myeong-Seon,F,20,173,64,South Korea,KOR,Summer,Volleyball,1,1
6736,Baek Seong-Dong,M,20,171,66,South Korea,KOR,Summer,Football,1,1
6744,"Cameron ""Cam"" Baerg",M,31,182,90,Canada,CAN,Summer,Rowing,2,1
6770,Armen Yuryevich Bagdasarov,M,23,190,100,Uzbekistan,UZB,Summer,Judo,2,1
6774,Antanas Bagdonaviius,M,22,187,85,Soviet Union,URS,Summer,Rowing,2,2
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,Summer,Canoeing,2,2
6784,Mohammad Bagheri Motamed,M,26,181,68,Iran,IRI,Summer,Taekwondo,2,1
6800,Yelizaveta Petrovna Bagryantseva (-Verkhoshanskaya),F,31,170,76,Soviet Union,URS,Summer,Athletics,2,1
6810,Oleksandr Mykolaiovych Bahach,M,29,194,135,Ukraine,UKR,Summer,Athletics,1,1
6811,Julien Bahain,M,22,190,93,France,FRA,Summer,Rowing,1,1
6812,Kamal Bahamdan,M,42,172,69,Saudi Arabia,KSA,Summer,Equestrianism,1,1
6815,Mohamed Bahari,M,20,180,75,Algeria,ALG,Summer,Boxing,1,1
6824,Mykola Lvovych Bahlei,M,27,190,88,Soviet Union,URS,Summer,Basketball,2,1
6827,Angelika Bahmann,F,20,165,69,East Germany,GDR,Summer,Canoeing,3,1
6834,Gunnar Bahr,M,25,185,87,Germany,GER,Summer,Sailing,2,1
6839,Jrgen Bhringer,M,29,189,93,East Germany,GDR,Summer,Football,2,1
6841,Shannon Deanne Bahrke,F,21,162,55,United States,USA,Winter,Freestyle Skiing,2,2
6871,Anke Baier-Loef,F,21,164,61,Germany,GER,Winter,Speed Skating,2,1
6876,Laimut Baikauskait,F,32,162,58,Soviet Union,URS,Summer,Athletics,2,1
6878,Margaret Ann Bailes (Johnson-),F,17,170,65,United States,USA,Summer,Athletics,3,1
6879,Antonio Bailetti,M,22,179,70,Italy,ITA,Summer,Cycling,3,1
6880,Aleen May Bailey,F,23,170,64,Jamaica,JAM,Summer,Athletics,3,1
6881,Angela Bailey,F,22,157,56,Canada,CAN,Summer,Athletics,2,1
6887,"Christina ""Chris"" Bailey",F,26,167,73,United States,USA,Winter,Ice Hockey,3,2
6890,Donovan Bailey,M,28,183,82,Canada,CAN,Summer,Athletics,3,2
6901,Emmanuel McDonald Bailey,M,31,180,65,Great Britain,GBR,Summer,Athletics,1,1
6906,Ryan Bailey,M,32,198,111,United States,USA,Summer,Water Polo,2,1
6912,Kemar Bailey-Cole,M,20,193,84,Jamaica,JAM,Summer,Athletics,3,2
6922,"Timothy ""Tim"" Baillie",M,33,176,78,Great Britain-1,GBR,Summer,Canoeing,3,1
6923,"Christopher Latham ""Chris"" Baillieu",M,26,190,85,Great Britain,GBR,Summer,Rowing,2,1
6930,Sandrine Bailly,F,26,172,58,France,FRA,Winter,Biathlon,2,2
6931,Patrice Bailly-Salins,M,29,176,67,France,FRA,Winter,Biathlon,1,1
6932,"Andretti ""Dretti"" Bain",M,22,175,65,Bahamas,BAH,Summer,Athletics,2,1
6934,Angie Lee Bainbridge,F,18,181,67,Australia,AUS,Summer,Swimming,3,2
6944,George Hetzel Baird,M,21,175,66,United States,USA,Summer,Athletics,3,1
6955,Svetlana Nikolayevna Baitova,F,16,152,39,Soviet Union,URS,Summer,Gymnastics,3,1
6956,Oksana Serhivna Baiul,F,16,159,43,Ukraine,UKR,Winter,Figure Skating,3,1
6972,Kroly Bajk,M,24,184,89,Hungary,HUN,Summer,Wrestling,1,2
6973,Vesna Bajkua,F,18,176,67,Yugoslavia,YUG,Summer,Basketball,2,1
6978,Marek Antoni Bajor,M,22,183,77,Poland,POL,Summer,Football,2,1
6979,"Fatmire ""Lira"" Bajramaj (-Alushi)",F,20,170,58,Germany,GER,Summer,Football,1,1
6981,Nawaz Khizar Bajwa,M,22,170,68,Pakistan,PAK,Summer,Hockey,2,1
7011,"Wiliam Robert ""Bill"" Baker",M,23,185,89,United States,USA,Winter,Ice Hockey,3,1
7020,Kathleen Baker,F,19,173,68,United States,USA,Summer,Swimming,3,2
7021,Keshia Chantay Baker (-Kirtz),F,24,170,62,United States,USA,Summer,Athletics,3,1
7022,Laurie Baker (-Mutch),F,21,170,61,United States,USA,Winter,Ice Hockey,3,2
7026,Mashu Baker,M,21,178,90,Japan,JPN,Summer,Judo,3,1
7034,Shakira Baker,F,24,172,89,New Zealand,NZL,Summer,Rugby Sevens,2,1
7038,Walter Thane Baker,M,20,183,72,United States,USA,Summer,Athletics,3,4
7040,"Vincent Lamont ""Vin"" Baker",M,28,207,109,United States,USA,Summer,Basketball,3,1
7068,Jill Bakken (-Linder),F,25,167,65,United States-2,USA,Winter,Bobsleigh,3,1
7072,Billy Pierre Bakker,M,23,188,82,Netherlands,NED,Summer,Hockey,2,1
7075,Glenys Bakker,F,43,170,73,Canada,CAN,Winter,Curling,1,1
7086,Pl Bak,M,26,180,72,Hungary,HUN,Summer,Modern Pentathlon,2,1
7087,Zoltn Bak,M,24,190,80,Hungary,HUN,Summer,Canoeing,1,1
7088,Niki Bakogianni,F,28,170,52,Greece,GRE,Summer,Athletics,2,1
7090,Pter Bakonyi (Buchwald-),M,30,183,71,Hungary,HUN,Summer,Fencing,1,2
7094,Kroly Bakos,M,25,171,75,Hungary,HUN,Summer,Weightlifting,1,1
7101,"Ani Stoyanova ""Anka"" Bakova",F,23,175,75,Bulgaria,BUL,Summer,Rowing,1,1
7108,Vladimir Nikolayevich Bakulin,M,29,156,52,Soviet Union,URS,Summer,Wrestling,2,1
7112,Nicolas Bal,M,19,180,73,France,FRA,Winter,Nordic Combined,1,1
7116,Hanna Serhivna Balabanova (Nepitaieva-),F,34,178,72,Ukraine,UKR,Summer,Canoeing,1,1
7119,Roberto Balado Mndez,M,23,171,91,Cuba,CUB,Summer,Boxing,3,1
7126,Georgiy Ruslanovich Balakshin,M,28,161,51,Russia,RUS,Summer,Boxing,1,1
7130,Anioara Blan-Dobre,F,22,176,71,Romania,ROU,Summer,Rowing,2,2
7133,Dmitry Igorevich Balandin,M,21,195,85,Kazakhstan,KAZ,Summer,Swimming,3,1
7143,Iolanda Bala (-Ster),F,23,185,72,Romania,ROU,Summer,Athletics,3,2
7146,Andrey Vasilyevich Balashov,M,30,175,93,Soviet Union,URS,Summer,Sailing,2,2
7147,Roman Vladimirovich Balashov,M,23,192,96,Russia,RUS,Summer,Water Polo,2,2
7153,Fulvio Balatti,M,22,185,88,Italy,ITA,Summer,Rowing,1,1
7172,Nikolay Fyodorovich Balboshin,M,27,188,100,Soviet Union,URS,Summer,Wrestling,3,1
7177,Ledys Frank Balceiro Pajn,M,25,178,78,Cuba,CUB,Summer,Canoeing,2,2
7194,Andrs Balcz,M,22,181,73,Hungary,HUN,Summer,Modern Pentathlon,3,5
7209,Helmts Balderis-Sildedzis,M,27,178,89,Soviet Union,URS,Winter,Ice Hockey,2,1
7214,Ubaldesco Baldi,M,32,185,82,Italy,ITA,Summer,Shooting,1,1
7217,Andrea Baldini,M,26,175,70,Italy,ITA,Summer,Fencing,3,1
7219,Stefano Baldini,M,33,176,62,Italy,ITA,Summer,Athletics,3,1
7222,Giuseppe Baldo,M,22,169,66,Italy,ITA,Summer,Football,3,1
7223,Marta Bald Marn,F,17,165,40,Spain,ESP,Summer,Rhythmic Gymnastics,3,1
7227,Brita Pia Baldus,F,27,157,51,Germany,GER,Summer,Diving,1,1
7233,"John Lee ""Johnny"" Baldwin",M,19,178,71,United States,USA,Summer,Boxing,1,1
7253,Ivano Bali,M,25,190,96,Croatia,CRO,Summer,Handball,3,2
7257,Lszl Blint,M,24,180,78,Hungary,HUN,Summer,Football,2,1
7260,Mirsad Balji,M,22,185,80,Yugoslavia,YUG,Summer,Football,1,1
7272,"Nikolaus ""Klaus"" Balkenhol",M,52,178,83,Germany,GER,Summer,Equestrianism,3,3
7273,Marcel Gerard Balkestein,M,31,180,77,Netherlands,NED,Summer,Hockey,2,1
7277,Ashleigh Julia Ball,F,26,181,70,Great Britain,GBR,Summer,Hockey,1,1
7278,"Catherine Northcutt ""Catie"" Ball (-Condon)",F,17,170,58,United States,USA,Summer,Swimming,3,1
7280,"James Allan ""Jimmy"" Ball",M,25,180,69,Canada,CAN,Summer,Athletics,2,3
7283,Lloy James Ball,M,36,203,95,United States,USA,Summer,Volleyball,3,1
7285,"Rudolf Victor ""Rudi"" Ball",M,20,163,63,Germany,GER,Winter,Ice Hockey,1,1
7292,Jzsef Balla,M,20,190,120,Hungary,HUN,Summer,Wrestling,2,2
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,25,168,70,France,FRA,Summer,Cycling,3,3
7311,Daniel Ballart Sans,M,19,178,73,Spain,ESP,Summer,Water Polo,3,2
7322,Jos Luis Ballester Tuliesa,M,27,173,72,Spain,ESP,Summer,Sailing,3,1
7332,Ian Roy Ballinger,M,42,185,71,New Zealand,NZL,Summer,Shooting,1,1
7346,Darren Balmforth,M,27,178,70,Australia,AUS,Summer,Rowing,2,1
7347,Coralie Balmy,F,25,180,67,France,FRA,Summer,Swimming,1,1
7357,Ambrus Balogh,M,36,172,73,Hungary,HUN,Summer,Shooting,1,1
7358,Beatrix Balogh (-Csata),F,25,165,65,Hungary,HUN,Summer,Handball,2,1
7360,Gbor Balogh,M,24,187,76,Hungary,HUN,Summer,Modern Pentathlon,2,1
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85,Australia,AUS,Summer,Shooting,3,1
7378,Stoyan Dimitrov Balov,M,28,168,59,Bulgaria,BUL,Summer,Wrestling,2,1
7390,Serhiy Pavlovych Baltacha,M,22,181,75,Soviet Union,URS,Summer,Football,1,1
7396,"Samuel J. ""Sam"" Balter, Jr.",M,26,178,68,United States,USA,Summer,Basketball,3,1
7400,Ramona Balthasar,F,24,177,71,East Germany,GDR,Summer,Rowing,3,1
7403,Frank Baltrusch,M,24,193,92,East Germany,GDR,Summer,Swimming,2,1
7418,Heiko Balz,M,22,168,99,Germany,GER,Summer,Wrestling,2,1
7429,Giorgio Bambini,M,23,192,81,Italy,ITA,Summer,Boxing,1,1
7430,Clicien Alexandre Roger Bambuck,M,22,180,75,France,FRA,Summer,Athletics,1,1
7444,Oana Mihaela Ban,F,18,139,36,Romania,ROU,Summer,Gymnastics,3,1
7446,"Edward Joseph ""Ed"" Banach",M,24,177,90,United States,USA,Summer,Wrestling,3,1
7447,Lou David Banach,M,24,183,95,United States,USA,Summer,Wrestling,3,1
7457,Ian A. Banbury,M,18,183,70,Great Britain,GBR,Summer,Cycling,1,1
7480,"Voldimars ""Valdemar"" Bandolowski",M,30,184,82,Denmark,DEN,Summer,Sailing,3,2
7482,ver Maximiliano David Banega,M,20,175,73,Argentina,ARG,Summer,Football,3,1
7491,Klra Bnfalvi-Fried,F,29,172,76,Hungary,HUN,Summer,Canoeing,1,1
7494,Bang Dae-Du,M,29,159,52,South Korea,KOR,Summer,Wrestling,1,1
7535,Jesper Bank,M,31,184,100,Denmark,DEN,Summer,Sailing,3,3
7582,Carlos Delvis Banteux Surez,M,21,174,69,Cuba,CUB,Summer,Boxing,2,1
7586,"Michael Allen ""Mike"" Bantom",M,20,203,93,United States,USA,Summer,Basketball,2,1
7590,Kayla Banwarth,F,27,178,70,United States,USA,Summer,Volleyball,1,1
7597,Bao Yingying,F,24,172,67,China,CHN,Summer,Fencing,2,1
7605,Kirk Renaud Baptiste,M,22,184,79,United States,USA,Summer,Athletics,2,1
7612,Carina Br,F,22,185,75,Germany,GER,Summer,Rowing,3,2
7622,Enik Barabs-Mironcic,F,22,181,74,Romania,ROU,Summer,Rowing,1,1
7627,Samir Bara,M,38,188,95,Croatia,CRO,Summer,Water Polo,3,1
7630,Silvio Sergio Baracchini,M,25,176,77,Italy,ITA,Summer,Water Polo,2,1
7632,Xavier Barachet,M,23,195,95,France,FRA,Summer,Handball,3,1
7636,Tullio Baraglia,M,26,188,87,Italy,ITA,Summer,Rowing,2,2
7653,Primo Baran,M,25,179,76,Italy,ITA,Summer,Rowing,3,1
7665,Vilikton Innokentyevich Barannikov,M,26,160,60,Soviet Union,URS,Summer,Boxing,2,1
7669,Sergey Andreyevich Baranov,M,23,208,94,Russia,RUS,Summer,Volleyball,1,1
7673,Nataliya Ivanovna Baranova (Masolkina-),F,30,172,65,Russia,RUS,Winter,Cross Country Skiing,3,1
7674,Yelena Viktorovna Baranova,F,20,192,80,Unified Team,EUN,Summer,Basketball,3,2
7683,rpd Brny,M,33,171,59,Hungary,HUN,Summer,Fencing,3,1
7695,Pawe Baraszkiewicz,M,23,174,86,Poland,POL,Summer,Canoeing,2,1
7698,Samuel Ren Louis Barathay,M,28,185,86,France,FRA,Summer,Rowing,1,1
7712,Yevgeny Aleksandrovich Barbakov,M,26,188,94,Soviet Union,URS,Summer,Rowing,2,1
7716,Brbara Seixas de Freitas,F,29,178,67,Brazil-1,BRA,Summer,Beach Volleyball,2,1
7717,Brbara Micheline do Monte Barbosa,F,20,171,71,Brazil,BRA,Summer,Football,2,1
7732,Darren Barber,M,23,193,98,Canada,CAN,Summer,Rowing,3,1
7738,Paul Jason Barber,M,29,189,85,Great Britain,GBR,Summer,Hockey,3,2
7744,Ernest Barberolle,M,58,156,56,France,FRA,Summer,Rowing,2,1
7750,Ren Barbier,M,37,175,70,France,FRA,Summer,Fencing,2,1
7782,Kazimierz Zygfryd Barburski,M,26,180,77,Poland,POL,Summer,Fencing,1,1
7784,"Raymond James ""Ray"" Barbuti",M,22,183,82,United States,USA,Summer,Athletics,3,2
7789,David Roberto Brcena Ros,M,38,173,73,Mexico,MEX,Summer,Equestrianism,1,1
7795,Edward Barcik,M,22,178,72,Poland,POL,Summer,Cycling,2,1
7809,Georgina Bardach Martin,F,20,172,63,Argentina,ARG,Summer,Swimming,1,1
7811,Anders Bardal,M,27,186,60,Norway,NOR,Winter,Ski Jumping,1,2
7814,Brian David Barden,M,27,180,86,United States,USA,Summer,Baseball,1,1
7815,Anne-Lise Bardet,F,30,169,58,France,FRA,Summer,Canoeing,1,1
7819,Danio Bardi,M,23,180,76,Italy,ITA,Summer,Water Polo,3,1
7827,Sndor Istvn Brdosi,M,23,173,85,Hungary,HUN,Summer,Wrestling,2,1
7834,Mara del Carmen Barea Cobos,F,25,164,56,Spain,ESP,Summer,Hockey,3,1
7835,Fredy Jos Bareiro Gamarra,M,22,179,77,Paraguay,PAR,Summer,Football,2,1
7837,Olesya Ivanovna Barel,F,28,190,78,Soviet Union,URS,Summer,Basketball,1,1
7852,Andrea Bari,M,32,184,80,Italy,ITA,Summer,Volleyball,1,1
7866,Yury Viktorovich Barinov,M,25,173,71,Soviet Union,URS,Summer,Cycling,1,1
7874,Sonja Barjaktarovi,F,25,180,74,Montenegro,MNE,Summer,Handball,2,1
7876,Oleksiy Stepanovych Barkalov,M,22,180,82,Soviet Union,URS,Summer,Water Polo,3,3
7881,"Clifford Eugene ""Cliff"" Barker",M,27,188,84,United States,USA,Summer,Basketball,3,1
7884,Elinor Jane Barker,F,21,168,56,Great Britain,GBR,Summer,Cycling,3,1
7890,Ian Dallas Barker,M,34,183,76,Great Britain,GBR,Summer,Sailing,2,1
7901,Charles Wade Barkley,M,29,198,114,United States,USA,Summer,Basketball,3,2
7903,Jane Louise Barkman (-Brown),F,17,169,61,United States,USA,Summer,Swimming,3,3
7904,Aleksander Barkov,M,18,190,91,Finland,FIN,Winter,Ice Hockey,1,1
7908,"Donald Argee ""Don"" Barksdale",M,25,198,91,United States,USA,Summer,Basketball,3,1
7915,Bernd Barleben,M,20,183,79,Germany,GER,Summer,Cycling,2,1
7920,Valrie Gisele Angele Barlois-Mevel-Leroux,F,27,165,53,France,FRA,Summer,Fencing,3,2
7927,Sulo Richard Brlund,M,26,186,87,Finland,FIN,Summer,Athletics,2,1
7933,Petr Barna,M,25,165,65,Czechoslovakia,TCH,Winter,Figure Skating,1,1
7936,"Arthur ""Art"" Barnard",M,23,180,77,United States,USA,Summer,Athletics,1,1
7942,Vladimir Mikhaylovich Barnashov,M,28,178,77,Soviet Union,URS,Winter,Biathlon,3,1
7956,Harrison Bryce Jordan Barnes,M,24,203,102,United States,USA,Summer,Basketball,3,1
7958,"Velvet James ""Jim"" Barnes",M,23,201,109,United States,USA,Summer,Basketball,3,1
